id,name,latitude,longitude,country_code,timezone,address
522e3f8e-7f72-11f0-85d4-325096b39f47,A Coruña-San Cristovo,43.352681,-8.409651,ES,Europe/Madrid,"Alcoa - A Coruña, 15008 Oseiro, Spain"
522e420e-7f72-11f0-b6c6-325096b39f47,Aachen Hbf,50.767802,6.091495,DE,Europe/Berlin,"Aachen Central Train Station, Bahnhofstraße 2a, 52064 Aachen, Germany"
522e429a-7f72-11f0-8839-325096b39f47,Aarau Bahnhof,47.392029,8.050864,CH,Europe/Zurich,"Aarau Bahnhof, Bahnhofplatz, 5000 Aarau, Switzerland"
522e4312-7f72-11f0-8312-325096b39f47,Affoltern am Albis,47.2760680000,8.4465880000,CH,Europe/Zurich,"Affoltern am Albis, Zurich, Switzerland"
522e4376-7f72-11f0-ac51-325096b39f47,Agrigento Centrale,37.309063,13.584417,IT,Europe/Rome,"Agrigento, Cortile Sanfilippo, 92100 Agrigento AG, Italy"
522e43da-7f72-11f0-b696-325096b39f47,Agropoli-Castellabate,40.351534,15.001755,IT,Europe/Rome,"Agropoli-Castellabate, Piazza Luigi Iorio, 84043 Agropoli SA, Italy"
522e443e-7f72-11f0-b716-325096b39f47,Aigle,46.3168560000,6.9636550000,CH,Europe/Zurich,"Aigle, VD, Switzerland"
522e4498-7f72-11f0-8052-325096b39f47,Aime-la-Plagne,45.554400,6.648646,FR,Europe/Paris,"Aime-la-Plagne, ARA, France"
522e44fc-7f72-11f0-b94c-325096b39f47,Aire-sur-l’Adour Office de Tourisme,43.687952,-0.254421,FR,Europe/Paris,"Office de tourisme, Rue des Arènes, 40800 Aire-sur-l'Adour, France"
522e4556-7f72-11f0-88ec-325096b39f47,Aix-en-Provence Centre,43.522912,5.445345,FR,Europe/Paris,"Aix-en-Provence, Rue Gustave Desplaces, 13627 Aix-en-Provence, France"
522e45b0-7f72-11f0-9a81-325096b39f47,Alacant-Terminal,38.344444,-0.494972,ES,Europe/Madrid,"Alacant Terminal, 03003 Alicante, Spain"
522e4614-7f72-11f0-909b-325096b39f47,Albas,44.4666670000,1.2333330000,FR,Europe/Paris,"Albas, OCC, France"
522e4678-7f72-11f0-817e-325096b39f47,Albi Ville,43.922380,2.137958,FR,Europe/Paris,"Albi Supercharger, Chemin de Gaillaguès, 81380 Lescure-d'Albigeois, France"
522e46dc-7f72-11f0-9b98-325096b39f47,Alpnach Dorf Bahnhof,46.940456,8.275397,CH,Europe/Zurich,"6055 Alpnach, Switzerland"
522e4736-7f72-11f0-8ede-325096b39f47,Alpnachstad,46.9550360000,8.2778330000,CH,Europe/Zurich,"Alpnachstad, Bahnhofplatz 6, 6053 Alpnach, Switzerland"
522e479a-7f72-11f0-9dcc-325096b39f47,Altdorf,46.8757340000,8.6315770000,CH,Europe/Zurich,"Altdorf (UR), UR, Switzerland"
522e47fe-7f72-11f0-b076-325096b39f47,Altstätten SG Bahnhof,47.374006,9.55627,CH,Europe/Zurich,"Altstätten SG, Bahnhof, 9450 Altstätten, Switzerland"
522e4862-7f72-11f0-940f-325096b39f47,Amriswil Bahnhof,47.550284,9.301848,CH,Europe/Zurich,"Amriswil Bahnhof, Poststrasse, 8580 Amriswil, Switzerland"
522e48bc-7f72-11f0-a758-325096b39f47,Amsterdam-Centraal,52.37919,4.899426,NL,Europe/Amsterdam,"Amsterdam Capitals / Amsterdam Lions, Middenmeerpad, 1098 SJ Amsterdam, Netherlands"
522e490c-7f72-11f0-a6c7-325096b39f47,Ancona,43.607597,13.497797,IT,Europe/Rome,"Ancona, AN, Italy"
522e4966-7f72-11f0-9be8-325096b39f47,Andelfingen,47.5943310000,8.6780060000,CH,Europe/Zurich,"Andelfingen, Zurich, Switzerland"
522e49c0-7f72-11f0-b16f-325096b39f47,Andermatt,46.6369080000,8.5934350000,CH,Europe/Zurich,"Andermatt (Andermatt), UR, Switzerland"
522e4a10-7f72-11f0-b09e-325096b39f47,Angers St-Laud,47.464647,-0.556820,FR,Europe/Paris,"Angers, Maine-et-Loire, France"
522e4a60-7f72-11f0-bb2c-325096b39f47,Angerville,48.3112062,2.0034931,FR,Europe/Paris,"Angerville, NOR, France"
522e4aba-7f72-11f0-aebe-325096b39f47,Annonay Gare Routière,45.24368147571790,4.668642282485960,FR,Europe/Paris,"Gare Routière Annonay, Gare Routière Faya, 07100 Annonay, France"
522e4b14-7f72-11f0-b940-325096b39f47,Antequera Ciudad,37.028276,-4.561063,ES,Europe/Madrid,"Antequera Ciudad, 29200 Antequera, Spain"
522e4b5a-7f72-11f0-8d59-325096b39f47,Antwerpen-Centraal,51.21552672202650,4.42100465297699,BE,Europe/Brussels,"Centraal Station, Koningin Astridplein 27, 2018 Antwerp, Belgium"
522e4b96-7f72-11f0-aeea-325096b39f47,Apach,49.4439732,6.3500923,FR,Europe/Paris,"Apach, GES, France"
522e4bd2-7f72-11f0-9afd-325096b39f47,Appenzell,47.3283140000,9.4088200000,CH,Europe/Zurich,"Appenzell Innerrhoden, Switzerland"
522e4c0e-7f72-11f0-80e6-325096b39f47,Aranguren Apeadero,43.210823,-3.115876,ES,Europe/Madrid,"Can Aranguren, 08750 Molins de Rei, Spain"
522e4c4a-7f72-11f0-b1cf-325096b39f47,Arbon Bahnhof,47.511127,9.433693,CH,Europe/Zurich,"Arbon Bahnhof, Chaletstrasse, 9320 Arbon, Switzerland"
522e4c7c-7f72-11f0-8610-325096b39f47,Ardrossan Town,55.639313,-4.812212,GB,Europe/London,"Ardrossan Academy, East Ayrshire, KA22 8AR, United Kingdom"
522e4cb8-7f72-11f0-adc7-325096b39f47,Argenton-sur-Creuse,46.592248,1.518305,FR,Europe/Paris,"Argenton-sur-Creuse, CVL, France"
522e4cfe-7f72-11f0-9234-325096b39f47,Arnage,47.9285663,0.1898826,FR,Europe/Paris,"Arnage, PDL, France"
522e4d30-7f72-11f0-ad71-325096b39f47,Arosa Bahnhof,46.783001,9.679108,CH,Europe/Zurich,"Dorfkirche Arosa, Poststrasse, 7050 Innerarosa, Switzerland"
522e4d76-7f72-11f0-99a8-325096b39f47,Aschaffenburg Hbf,49.980554,9.143692,DE,Europe/Berlin,"Aschaffenburg Hbf, Nordring, 63741 Aschaffenburg, Germany"
522e4db2-7f72-11f0-893a-325096b39f47,Ashford International,51.14335293766650,0.8751672506332400,GB,Europe/London,"Ashford, KEN, ENG, United Kingdom"
522e4de4-7f72-11f0-9630-325096b39f47,Aspach-le-Haut,47.769396,7.142379,FR,Europe/Paris,"Aspach-le-Haut, Aspach-Michelbach, GES, France"
522e4e20-7f72-11f0-8a9d-325096b39f47,Assier,44.6746197,1.8697681,FR,Europe/Paris,"Assier, OCC, France"
522e4e5c-7f72-11f0-9bc3-325096b39f47,Au SG,47.4361030000,9.6412540000,CH,Europe/Zurich,"Au (SG), St. Gallen, Switzerland"
522e4e98-7f72-11f0-b747-325096b39f47,Aubenas,44.61098202551540,4.4072020053863500,FR,Europe/Paris,"Aubenas, ARA, France"
522e4eca-7f72-11f0-80da-325096b39f47,Aubusson,45.9596691,2.1617231,FR,Europe/Paris,"Aubusson, NOR, France"
522e4f06-7f72-11f0-bd40-325096b39f47,Augsburg Hbf,48.365444,10.885568,DE,Europe/Berlin,"Augsburg Hauptbahnhof, Viktoriastraße 1, 86150 Augsburg, Germany"
522e4f42-7f72-11f0-8626-325096b39f47,Auxon Église,48.092235,3.923863,FR,Europe/Paris,"Auxon (Église), Rue de la Mairie, 10130 Auxon, France"
522e4f7e-7f72-11f0-aafc-325096b39f47,Avignon Centre,43.941900,4.805281,FR,Europe/Paris,"Novotel Avignon Centre, 84000 Avignon, France"
522e4fb0-7f72-11f0-888a-325096b39f47,Azay-le-Rideau,47.2663383,0.4475388,FR,Europe/Paris,"Azay-le-Rideau, CVL, France"
522e4fec-7f72-11f0-b66e-325096b39f47,Baar Bahnhof,47.195498,8.523922,CH,Europe/Zurich,"Baar Bahnhof, Bahnhofstrasse, 6340 Baar, Switzerland"
522e5028-7f72-11f0-b4b6-325096b39f47,Bad Ragaz,47.0103020000,9.5052290000,CH,Europe/Zurich,"Bad Ragaz, St. Gallen, Switzerland"
522e505a-7f72-11f0-aa3e-325096b39f47,Bad St. Peter Süd,54.305129,8.650499,DE,Europe/Berlin,"Bad St. Peter Süd, Eiderstedter Straße, 25826 Sankt Peter-Dorf, Germany"
522e5096-7f72-11f0-9bb3-325096b39f47,Bad Zurzach Bahnhof,47.588228,8.295326,CH,Europe/Zurich,"Bad Zurzach Bahnhof, 5330 Zurzach, Switzerland"
522e50d2-7f72-11f0-8791-325096b39f47,Baden,47.4764380000,8.3075780000,CH,Europe/Zurich,"Baden, AG, Switzerland"
522e5104-7f72-11f0-b6d0-325096b39f47,Bagnoles-de-l’Orne Office de Tourisme,48.55437,-0.410609,FR,Europe/Paris,"Bagnoles de l'Orne - Office de tourisme et des congrès, Place des Halles, 61140 Bagnoles-de-l'Orne, France"
522e5140-7f72-11f0-920d-325096b39f47,Balingen (Württ),48.278464,8.850302,DE,Europe/Berlin,"Balingen (Württ), Am Lindle, 72336 Balingen, Germany"
522e5172-7f72-11f0-b4f8-325096b39f47,Balsthal,47.3132390000,7.6943160000,CH,Europe/Zurich,"Balsthal, SO, Switzerland"
522e51ae-7f72-11f0-bee3-325096b39f47,Bar-sur-Aube,48.2385399,4.7066708,FR,Europe/Paris,"Bar-Sur-Aube (Bar-sur-Aube), AB, France"
522e51ea-7f72-11f0-9a36-325096b39f47,Barberey Route de Méry,48.3500000000,4.0166670000,FR,Europe/Paris,"Barberey (Route de Méry), Route de Méry-sur-Seine, 10600 Barberey-Saint-Sulpice, France"
522e521c-7f72-11f0-8159-325096b39f47,Barcelona Sants,41.378911,2.140367,ES,Europe/Madrid,"Barcelona Sants railway station, Vestíbul de l'AVE, 08014 Barcelona, Spain"
522e5258-7f72-11f0-aa04-325096b39f47,Bari Centrale,41.117702,16.870172,IT,Europe/Rome,"Bari Centrale, Sottopasso Rosso, 70121 Bari BA, Italy"
522e5294-7f72-11f0-a51a-325096b39f47,Bari Centrale FAL,41.118509,16.86897,IT,Europe/Rome,"Bari Centrale (FAL), Corso Italia, 70123 Bari BA, Italy"
